0.030224,3291,564.77,45.995
1.0618e-06,3276.2,586.12,42.041
1.0403e-06,3261.3,607.32,38.169
1.0211e-06,3246.5,628.38,34.381
1.0041e-06,3231.7,649.3,30.676
9.8888e-07,3216.9,670.06,27.053
9.7541e-07,3202.1,690.68,23.514
9.6351e-07,3187.4,711.14,30.034
9.5303e-07,3172.6,731.46,26.66
9.4387e-07,3157.9,751.63,23.369
9.359e-07,3143.2,771.66,20.16
9.2901e-07,3128.5,791.53,17.033
9.2308e-07,3113.8,811.26,13.989
9.18e-07,3099.1,830.84,11.027
9.1364e-07,3084.4,850.28,8.1477
9.0986e-07,3069.8,869.56,5.35
9.0652e-07,3055.2,888.71,2.6343
9.0345e-07,3040.6,907.7,0.00014544
8.9083e-07,3026,926.55,11.942
8.7895e-07,3011.4,945.25,9.3758
8.6779e-07,2996.8,963.81,6.892
8.5727e-07,2982.3,982.22,10.672
8.4737e-07,2967.7,1000.5,8.3512
8.3805e-07,2953.2,1018.6,6.1119
8.2929e-07,2938.7,1036.6,3.9538
8.2104e-07,2924.2,1054.4,8.31
8.1328e-07,2909.7,1072.1,6.3142
8.0598e-07,2895.3,1089.6,4.3998
7.9913e-07,2880.8,1107,2.5663
7.9269e-07,2866.4,1124.3,0.81351
7.8665e-07,2852,1141.4,5.7649
7.81e-07,2837.5,1158.4,9.7862
7.757e-07,2823.2,1175.2,16.953
7.7076e-07,2808.8,1191.9,27.759
7.6616e-07,2794.4,1208.4,35.358
7.6188e-07,2780.1,1224.8,34.089
7.5791e-07,2765.7,1241,32.901
7.5425e-07,2751.4,1257.1,40.177
7.5087e-07,2737.1,1273.1,39.149
7.4777e-07,2722.8,1288.9,50.604
7.4495e-07,2708.5,1304.6,49.736
7.424e-07,2694.3,1320.1,48.949
7.401e-07,2680,1335.5,55.402
7.3806e-07,2665.8,1350.7,63.859
7.3626e-07,2651.6,1365.8,71.856
7.3471e-07,2637.4,1380.8,79.668
7.3339e-07,2623.2,1395.6,90.95
7.3232e-07,2609.1,1410.2,97.52
7.3145e-07,2594.9,1424.8,108.02
7.308e-07,2580.8,1439.1,107.87
7.3041e-07,2566.7,1453.3,115.81
7.3021e-07,2552.6,1467.4,115.82
7.3023e-07,2538.6,1481.3,115.9
7.3049e-07,2524.5,1495.1,116.07
7.3092e-07,2510.4,1508.8,123.57
7.3157e-07,2496.4,1522.2,123.89
7.3248e-07,2482.5,1535.6,124.29
7.3357e-07,2468.5,1548.8,124.77
7.3487e-07,2454.5,1561.9,125.32
7.3635e-07,2440.5,1574.9,125.96
7.3805e-07,2426.5,1587.7,136.29
7.3997e-07,2412.6,1600.4,137.08
7.4209e-07,2398.7,1612.9,137.95
7.4445e-07,2384.7,1625.3,138.89
7.4698e-07,2370.8,1637.5,139.92
7.4976e-07,2357,1649.6,149.59
7.5277e-07,2343,1661.7,161.9
7.5597e-07,2329.2,1673.5,175.77
7.5944e-07,2315.4,1685.2,177.11
7.6311e-07,2301.5,1696.7,187.08
7.6701e-07,2287.7,1708.2,196.72
7.7116e-07,2273.9,1719.4,209.95
7.7556e-07,2260.1,1730.6,218.98
7.8021e-07,2246.3,1741.6,220.71
7.851e-07,2232.5,1752.5,222.51
7.9027e-07,2218.8,1763.2,224.39
7.957e-07,2205.1,1773.8,226.34
8.0142e-07,2191.4,1784.2,235.88
8.0742e-07,2177.7,1794.5,250.67
8.1371e-07,2163.9,1804.8,261.55
8.2027e-07,2150.3,1814.8,279.53
8.2718e-07,2136.6,1824.7,281.87
8.344e-07,2123,1834.5,284.28
8.4195e-07,2109.4,1844.1,286.77
8.4987e-07,2095.7,1853.6,289.34
8.5812e-07,2082.1,1862.9,291.99
8.6675e-07,2068.5,1872.2,305.35
8.7578e-07,2054.9,1881.3,315.74
8.8519e-07,2041.4,1890.2,327.65
8.9504e-07,2027.8,1899,343.59
9.0533e-07,2014.3,1907.7,354.91
9.1608e-07,2000.8,1916.2,358.01
9.273e-07,1987.3,1924.6,361.18
9.3903e-07,1973.8,1932.9,364.43
9.5129e-07,1960.3,1941,367.76
9.6409e-07,1946.8,1949,371.16
9.775e-07,1933.3,1956.9,374.64
9.915e-07,1919.9,1964.6,385.78
1.0062e-06,1906.5,1972.2,397.21
1.0215e-06,1893.1,1979.7,411.49
1.0375e-06,1879.7,1987,415.27
1.0544e-06,1866.3,1994.2,426.89
1.072e-06,1852.9,2001.2,438.84
1.0905e-06,1839.5,2008.2,442.84
1.1098e-06,1826.2,2015,455.77
1.1302e-06,1812.9,2021.6,459.92
1.1516e-06,1799.5,2028.2,464.15
1.1741e-06,1786.2,2034.6,478.78
1.1978e-06,1773,2040.8,491.42
1.2227e-06,1759.7,2046.9,495.87
1.249e-06,1746.4,2052.9,500.4
1.2768e-06,1733.2,2058.8,505
1.3062e-06,1719.9,2064.5,515.75
1.3373e-06,1706.7,2070.1,531.24
1.3702e-06,1693.5,2075.6,536.06
1.4051e-06,1680.3,2080.9,540.96
1.4422e-06,1667.1,2086.1,545.93
1.4817e-06,1653.9,2091.1,558.31
1.5238e-06,1640.8,2096.1,570.59
1.5687e-06,1627.6,2100.9,584.5
1.6167e-06,1614.5,2105.5,589.77
1.6683e-06,1601.4,2110.1,595.11
1.7236e-06,1588.3,2114.5,600.52
1.7833e-06,1575.2,2118.7,606
1.8476e-06,1562.2,2122.8,611.56
1.9173e-06,1549.2,2126.8,617.2
1.9931e-06,1536.1,2130.7,632
2.0755e-06,1523,2134.5,646.49
2.1657e-06,1510,2138.1,660.47
2.2646e-06,1496.9,2141.7,677.54
2.3736e-06,1483.8,2145.1,691.27
2.4945e-06,1470.8,2148.4,697.34
2.629e-06,1457.8,2151.5,703.49
2.7798e-06,1444.8,2154.5,709.7
2.9497e-06,1431.8,2157.4,715.99
3.1428e-06,1418.8,2160.2,722.36
3.3639e-06,1405.8,2162.8,728.79
3.6199e-06,1392.9,2165.3,743.17
3.9193e-06,1379.9,2167.7,761.42
4.2742e-06,1367,2169.9,768.07
4.7016e-06,1354.1,2172,780.35
5.226e-06,1341.2,2174,787.15
5.8849e-06,1328.3,2175.8,794.02
6.7377e-06,1315.5,2177.5,809.31
7.8812e-06,1302.6,2179.1,816.33
9.4985e-06,1289.8,2180.6,833.55
1.1961e-05,1276.9,2181.9,840.7
1.6158e-05,1264.1,2183.2,847.93
2.4927e-05,1251.3,2184.1,855.24
2.684e-07,1242.4,2181.3,862.61
